title;sentence;sentence_id;health;healthSubclass;water;waterSubclass;agriculture;agricultureSubclass;culturesAffected;economy;economySubclass;social;socialSubclass;infrastructure;infraSubclass
Impact of the 2018 European drought on microbial groundwater quality in private domestic wells: A case study from a temperate maritime climate;For example, work by Levy et al. (2016), which investigated the impact of climate change on waterborne diseases noted that literature relating to drought and disease was “particularly sparse” even when including all water exposures (i.e., surface water, groundwater etc.).;EDMWQ_18;1;INFC;1;AVLB, QUAL;;;;;;;;;
Impact of the 2018 European drought on microbial groundwater quality in private domestic wells: A case study from a temperate maritime climate;The effects of the drought were particularly marked in south-west Ireland, which contains the study area (Fig. 1), characterized by “extremely dry” and “extreme drought” (<40% of normal precipitation) SPI and PNI classifications, respectively.;EDMWQ_44;;;;;;;;;;;;;
Impact of the 2018 European drought on microbial groundwater quality in private domestic wells: A case study from a temperate maritime climate;For example, Carlton et al. (2014) have previously shown that rainfall events occurring after an 8-week dry period enhanced microbial transfer capacity via runoff and surface water, consequently leading to increased detection rates and prevalence of pathogenic and non-pathogenic E. coli in drinking water sources.;EDMWQ_119;;;1;QUAL;;;;;;;;;
Impact of the 2018 European drought on microbial groundwater quality in private domestic wells: A case study from a temperate maritime climate;"Periods of hydrological drought inherently affect subsurface temperature and soil moisture, both of which influence E. coli survival and inactivation rates in potential sources (e.g., manure), (sub-)soil and groundwater environments (John and Rose, 2005; van Elsas et al., 2012; Blaustein et al., 2013; Levy et al., 2016).";EDMWQ_128;;;1;QUAL;;;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Most recently, the 2018 heatwave and drought led to overall cereal production 8% lower than the previous five year average (Agr 2018), which caused fodder shortages for livestock and triggered sharp commodity price increases.;DHC50Y_6;;;;;1;AGRI, ANIM;cereal;1;AGRC;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Soft wheat (Triticum aestivum) and barley (Hordeum vulgare) prices jumped by 34% and 48%, respectively (Agr 2018, EC 2018).;DHC50Y_7;;;;;;;soft wheat, barley;1;AGRC;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;EU crop response to extreme weather disasters Between 1964 and 2015, droughts and heatwaves reduced EU cereal yields on average by 9% (inter-quartile range: +2% to −23%, 28 events) and 7.3% (+2% to −17%, 47 events), respectively (figure 1), and non-cereal yields by 3.8% (+6% to −13%) and 3.1% (+4% to −12%), respectively.;DHC50Y_67;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Cold waves led to cereal and non-cereal yield declines by 1.3% (+7% to −9%, 60 events) and 2.6% (+6% to −11%), while flood impacts on yields were not statistically significant for cereals, and marginal (−0.4%) for non-cereal crops.;DHC50Y_68;;;;;;;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;"""Composite impacts in terms of crop production (first column), yield (second column) and harvested area (third column) are shown for cereal (CER, first row) and non-cereal crops (non-CER, second row), individually for: droughts (red); heatwaves (orange); floods (blue); and cold waves (grey).""";DHC50Y_72;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;During flood and cold wave years, non-cereal harvested area decreased by 1.8%, which generally indicates the abandoning of areas hardest hit (Iizumi and Ramankutty 2015).;DHC50Y_78;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Overall, cereals—covering two thirds of European cropland—show consistently larger losses associated with droughts and heatwaves compared to non-cereal crops.;DHC50Y_79;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Combined drought and heatwave production responses for cereals include wheat (−11.3%), barley (−12.1%) and maize (−12.5%), and for non-cereals: oil crops (−8.4%), olives (−6.2%), vegetables (−3.5%), roots and tubers (−4.5%), sugar beet (−8.8%), among others (table 1).;DHC50Y_81;;;;;1;AGRI;wheat, barley, maize, oil crops, olives, vegetables, roots and tubers, sugar beet;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Crop impact and frequency of extreme weather disasters over time Total crop production losses related to droughts and heatwaves in Europe roughly tripled between the first (1964–1990) and second (1991–2015) observation period: from −2.2% to −7.3% (figure 2).;DHC50Y_90;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While cereals show larger absolute losses in both time periods (increasing from −3.6% to −9.8%), impacts in non-cereals increase more than fivefold from −0.9% to −4.8%.;DHC50Y_91;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;For cereals, this trend is largely driven by increasingly severe yield losses, doubling from −4.4% to −8.9%.;DHC50Y_92;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;For non-cereal crops, yield declines changed less substantially (from −3.2% to −3.7%), but additional harvested area declines (1.8% to −1.4%) cause steep losses in overall production (figures 2(e) and (f)).;DHC50Y_93;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While these numbers reflect the average impact across all EWD events, figure 2 also illustrates that the most severe events become disproportionally more severe.;DHC50Y_94;;;;;;;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Crops are combined based on a production-weighted average, and there is a robust pattern of more severe impacts due to droughts and heatwaves in recent years across crop groups (i.e. cereals and non-cereals) and individual crops (table S6).;DHC50Y_96;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While we find slightly less severe production declines for both event types among more recent observations, for cold waves this signal is driven by much less affected harvested area despite increasing yield losses (figures S3(d) and (f)).;DHC50Y_101;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Even though the drought category comes with the lowest number of cases, the trend is statistically significant at the 0.05 level and indicates increasing annual cereal production losses by more than 3%, the steepest decline among the four EWD types.;DHC50Y_104;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;"""Severity of extreme weather disasters across different climate regions The average cereal yield response to both droughts and heatwaves combined, shows largest relative losses (−12.8%) in warm-summer humid continental climates (Köppen–Geiger zone Dfb, see table S1 for countries) covering eastern European countries (table 1; 1964–2015).""";DHC50Y_120;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;The response in temperate oceanic climates (Cfb) is −6.6% and in hot-summer Mediterranean climates (Csa) cereal yield declines by −6.9%.;DHC50Y_121;;;;;1;AGRI;cereal;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Non-cereal crops also show largest yield and production losses in the Cfb and Dfb climate zones, namely staple crops such as vegetables, sugar, soft fruits, roots and tubers (table 1).;DHC50Y_124;;;;;1;AGRI;vegetables, sugar, soft fruits, roots and tubers;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;Olives, a relevant cash crop in the EU, also show production losses in the Cfb region (−13.2%), driven by declines in yield (−11.3%) and harvested area (−2.8%).;DHC50Y_125;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While floods do not show a significant effect on cereal yield at overall European level (figure 1), in Cfb countries, barley (largely grown in central and northern EU countries) exhibit significant yield declines by 3.4% which is offset by a positive response in maize (largely grown in Mediterranean countries) by 5.3% (table S4).;DHC50Y_127;;;;;1;AGRI;barley, maize;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;"""Cold waves have a negative effect on crop production, especially across continental Dfb climates: wheat −11.1%; barley −15.4%; maize −7.8%; oil crops −15.9%; vegetables −4.6%; grapes −9%; treenuts −26.6%, largely associated with yield declines (table S5).""";DHC50Y_129;;;;;1;AGRI;wheat, barley, maize, oil crops, vegetables, grapes, treenuts;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While the frequency of reported droughts, heatwaves, floods, and cold waves substantially increased over the last five decades, supporting findings of a recent UNDRR report (UNDRR/CRED 2020), our results suggest that impacts associated with droughts and heatwaves on European crop production roughly tripled.;DHC50Y_132;;;;;1;AGRI;;;;;;;
Severity of drought and heatwave crop losses tripled over the last five decades in Europe;While the mortality rate of these events decreased, they are associated with a significant increase in economic damage and number of people affected.;DHC50Y_150;1;MORT;;;;;;1;ECOG;;;;
Brief communication: Critical infrastructure impacts of the 2021 mid-July western European flood event;In total, at least 220 casualties have been reported, with insured loss estimates of approximately EUR 150 million–EUR 250 million in the Netherlands (Verbond voor Verzekeraars, 2022), ∼ EUR 2.2 billion in Belgium (Assuralia, 2022) and ∼ EUR 8.2 billion (GDV, 2022) in Germany.;BC2021_7;1;MORT;;;;;;1;ECOG;;;;
